"graph.class.parameter","vertex.entropy","degree.entropy","betweenness.entropy","clustering.coefficient.entropy","sd.vertex.entropy","sd.degree.entropy","sd.betweenness.entropy","sd.clustering.coefficient.entropy","d.degree","d.betweenness","d.clustering.coefficient","sd.degree","sd.betweenness","sd.clustering.coefficient","graph.class.name", "num.nodes"
0.0123838383838384,0.91096503831585,0.922273519715087,3.28890948830273,3.26707632571053,0.0466602464555773,0.0654326058003711,0.00540864446944475,0.00713768929682199,8,5709.47138,0.59826717027417,0.446814190135299,7754.77815856424,0.0706339349971254,"small.world", 1000
0.0128787878787879,0.910660898725136,0.931077761594395,3.28902606222195,3.26678259648282,0.0467991370220967,0.0619791818955856,0.00598794719412948,0.00527887683265967,8,5685.8935,0.597052948051948,0.452134589606385,7618.31345666484,0.0716128029322108,"small.world", 1000
0.0133737373737374,0.911060581794972,0.954648308404566,3.28942902640759,3.26910492571605,0.0463526638714507,0.072672558087365,0.00551706105067159,0.00685146743466771,8,5621.02002,0.595477398268398,0.457957656459976,7479.51774024747,0.072181197785535,"small.world", 1000
0.0138686868686869,0.911633931601542,0.982914650019595,3.2904135448472,3.26836584433897,0.0465948197192883,0.0587599936627653,0.00447608435548598,0.00610048591117274,8,5515.96942,0.592913194805195,0.469935646515183,7295.1788471805,0.0739256342225454,"small.world", 1000
0.0143636363636364,0.911013904533819,1.01222709436098,3.2907011683249,3.27118324187676,0.0468258040817966,0.0637455503053338,0.00569095351512074,0.00574157748273521,8,5459.21094,0.591132737373737,0.479450288060227,7292.8403645499,0.0753479365922352,"small.world", 1000
0.0148585858585859,0.910887997520729,1.02322883554487,3.2903254183768,3.27300248128784,0.0466668555008196,0.0702552968660966,0.0048777361139976,0.00633760462491908,8,5415.94362,0.590012611832612,0.484603013882064,7062.69645521153,0.0762349250265068,"small.world", 1000
0.0153535353535354,0.911048835152348,1.05524690401216,3.29106036261382,3.27320853268477,0.0465700216559009,0.0683706991988635,0.00576034427259308,0.00696897175603265,8,5312.50174,0.588106920634921,0.494905723876485,6980.03637048823,0.0773578484335606,"small.world", 1000
0.0158484848484848,0.911201158138073,1.07405586530612,3.29114482862292,3.27393270865188,0.0465034399150189,0.0672115685452072,0.00753682379068572,0.00647682627311669,8,5296.30874,0.586164551226551,0.501464521810304,6886.91254680467,0.0782246503253775,"small.world", 1000
0.0163434343434343,0.911329091536026,1.09497849440408,3.29064946911419,3.27554336010756,0.046726279446933,0.0619445887326544,0.00521098257295328,0.00579055514384982,8,5199.94888,0.584256096681097,0.509288015159562,6755.13130821356,0.0794208639861275,"small.world", 1000
0.0168383838383838,0.91100847379391,1.12212096160036,3.29166013566261,3.27762765367798,0.0469496109165563,0.0604346120396695,0.00443486646486147,0.00759103841621288,8,5191.89588,0.582889708513708,0.519106339965807,6803.55038823846,0.0808162353751193,"small.world", 1000
0.0173333333333333,0.911074650649063,1.13687423923935,3.29146177764832,3.27779368616309,0.0468348491202487,0.0782336830870636,0.0048625313990273,0.00698005827028685,8,5114.26122,0.581400636363636,0.524691661711408,6540.24745307995,0.0814604585603535,"small.world", 1000
0.0178282828282828,0.910334365192643,1.14582435448486,3.29128471511172,3.27784774068861,0.0471747806019883,0.0782996731158868,0.00541729390112435,0.00801869272114241,8,5154.9428,0.580303347763348,0.527579985309378,6731.71532531073,0.0817543645373171,"small.world", 1000
0.0183232323232323,0.91069648831763,1.1575259928138,3.29095655488036,3.27875763918297,0.0470412141479424,0.0778258692104897,0.00574681942526983,0.00690515260603838,8,5086.0819,0.57956817027417,0.532720270510538,6608.71247287787,0.0825332566851711,"small.world", 1000
0.0188181818181818,0.91107385755432,1.19432167469067,3.29333414529374,3.28266911754753,0.046802301176578,0.0648328063850904,0.00492706190355071,0.00707069904433574,8,5017.17908,0.576853115440115,0.546188764914135,6509.48195581886,0.0839359523865296,"small.world", 1000
0.0193131313131313,0.91081956667001,1.20896029030641,3.29333644999272,3.28234070791892,0.0469839984170262,0.072856346162567,0.00578393462776435,0.00844951262819634,8,4982.03448,0.57495198989899,0.551384314600919,6591.66892284467,0.0851366634236492,"small.world", 1000
0.0198080808080808,0.911205657444971,1.21485320345102,3.29296788769722,3.28191023556755,0.0464258042636111,0.0667345534342018,0.00484476163188548,0.00655975103989706,8,4948.8172,0.573329886002886,0.553071007360802,6401.23507035301,0.0855473263342788,"small.world", 1000
0.0203030303030303,0.910372692511384,1.25620016716985,3.29319967631251,3.28611081375376,0.0472732619072351,0.0562013483301597,0.00482527381982033,0.00819481861836443,8,4913.41484,0.571739802308802,0.570229785472665,6305.73546280377,0.0866117682737471,"small.world", 1000
0.0207979797979798,0.911487098067221,1.26580587638193,3.29208827773944,3.28571151914768,0.0464080762133137,0.068779746367084,0.00573504046955754,0.00731882835187096,8,4831.90908,0.56990247041847,0.572043803676397,6254.4643180763,0.0875135009460052,"small.world", 1000
0.0212929292929293,0.910840083758223,1.28701300945,3.29245146214216,3.28818617762258,0.0467751063475662,0.0666587334127789,0.00624329875867535,0.00841646436826043,8,4808.63404,0.567271255411255,0.580766387077738,6257.91577980114,0.088537857664094,"small.world", 1000
0.0217878787878788,0.91071667462446,1.32031017146156,3.29326246285229,3.29130028732601,0.0470036348044203,0.0711120242377608,0.00512113177514181,0.00805478151220728,8,4758.06978,0.565149083694084,0.593179353597162,6169.75504341354,0.0904049181757971,"small.world", 1000
0.0222828282828283,0.911147973425157,1.31363717614919,3.29347703708231,3.29041541751452,0.0469107090546214,0.0688420885482739,0.00514058982153627,0.00732439392382535,8,4780.30778,0.564439533133533,0.5889711169783,6209.40925683506,0.0899838606420528,"small.world", 1000
0.0227777777777778,0.910933802977993,1.33884734811155,3.29421951688534,3.29092781844643,0.0470071656659778,0.0570990362160507,0.00532870524766466,0.00815736978389152,8,4730.48012,0.562392225108225,0.600254979852079,6030.13048768734,0.0909323058021882,"small.world", 1000
0.0232727272727273,0.910749413559891,1.36266863408659,3.29467623457338,3.29464973203905,0.0470996369127986,0.0599098595767465,0.00439357517684596,0.00972553393229221,8,4736.93728,0.560269265512266,0.608466761409481,6224.90135792479,0.0923172576795531,"small.world", 1000
0.0237676767676768,0.910977565372227,1.37694092264244,3.29242939656693,3.29460318899422,0.0470940356004795,0.067885836770805,0.00554460183474176,0.00816180745198818,8,4699.07142,0.559619812409812,0.614408413751232,6075.77776778692,0.0921862014685469,"small.world", 1000
0.0242626262626263,0.911116899818565,1.38271381053795,3.293748380829,3.29580154321011,0.0470759039955317,0.0519242881110234,0.00540225097119967,0.0082432473762807,8,4674.00944,0.558219353535354,0.615684424930881,6057.64997705534,0.0931514163688127,"small.world", 1000
0.0247575757575758,0.91115545084533,1.3979285873524,3.29222943486412,3.29616020728069,0.0471407324686497,0.0797354693576348,0.00498549028455099,0.00996426793332877,8,4634.96316,0.556772213564214,0.622708253853879,6032.88729449857,0.0935802130881087,"small.world", 1000
0.0252525252525253,0.910911565175058,1.43232816060187,3.29440884071779,3.30064538257579,0.0470823438130775,0.0649806441914514,0.00513987739436492,0.00970023761131699,8,4569.17864,0.554008316017316,0.636728695389156,5940.03397320637,0.094982980347487,"small.world", 1000
0.0257474747474747,0.910783065306421,1.41804756784856,3.29481014199968,3.30005379418785,0.0472158505538019,0.0673762670745255,0.00550304420244926,0.0102671624467632,8,4586.54082,0.553495044733045,0.630117167352461,5816.61956888253,0.0950381325505108,"small.world", 1000
0.0262424242424242,0.911015423171668,1.43580065290357,3.2924553850184,3.3007241425439,0.046783623144881,0.0657553612711903,0.00464519229664172,0.00911722353714314,8,4564.71932,0.553382354978355,0.638144474192217,5718.23125504596,0.095810863874364,"small.world", 1000
0.0267373737373737,0.910879065520099,1.4720518716039,3.29570747973306,3.30702480370596,0.0472373142190114,0.0696937345030906,0.00534172302766662,0.00947375121647448,8,4509.31884,0.549621988455988,0.652886974696926,5694.05080360189,0.0972580324424062,"small.world", 1000
0.0272323232323232,0.91073771281706,1.4780925949385,3.29349427998762,3.30531169443245,0.0469252897491612,0.066612745126218,0.00547112119934509,0.00962344149348345,8,4537.50538,0.548705922077922,0.654442314147263,5789.5957403547,0.097927644067753,"small.world", 1000
0.0277272727272727,0.910910808623109,1.48402216016535,3.29342106093837,3.30497600518999,0.0471832441526264,0.0560891625361621,0.00545197056298868,0.00902306856125009,8,4518.5285,0.547853178932179,0.655671699032831,5796.41308395995,0.0974011412057939,"small.world", 1000
0.0282222222222222,0.91119957415167,1.50708127843363,3.29396114582457,3.30818566918723,0.0468281199799547,0.0594909164576207,0.00532231799779012,0.00793015417764058,8,4440.06034,0.54539301010101,0.666610418972128,5676.7365321969,0.0985551556407834,"small.world", 1000
0.0287171717171717,0.910809666672095,1.52887615748828,3.29447639705039,3.30947357951781,0.0470037485113548,0.0817267154303823,0.00417615718619269,0.0108711759329042,8,4439.79634,0.543253966810967,0.675822566431678,5710.37035891083,0.0995781247631472,"small.world", 1000
0.0292121212121212,0.910916466223075,1.55089757572265,3.29373300059968,3.31383079131226,0.047093303741664,0.0617115972192644,0.00605951788528972,0.00848959896138862,8,4408.70964,0.541907668109668,0.684228085725832,5726.91589072911,0.100233036764298,"small.world", 1000
0.0297070707070707,0.91056568670658,1.55296985201502,3.29438427874151,3.31382574677074,0.0469296576232826,0.0621244820508627,0.00486039908299396,0.00895222999315127,8,4386.69368,0.540092268398268,0.685632685825827,5514.60967094475,0.10157051631934,"small.world", 1000
0.0302020202020202,0.911236737130315,1.55667191700815,3.29402451052282,3.31164275831033,0.0469458113208863,0.0661204509113539,0.00543168925354216,0.00931317446485602,8,4379.87924,0.539918797202797,0.686585401381205,5708.50586505196,0.100913390917264,"small.world", 1000
0.0306969696969697,0.910792704967271,1.56715510259008,3.29390448766518,3.31321519221355,0.0472619307590126,0.0624786742785717,0.00523754519674312,0.0103288281612402,8,4384.2958,0.538603548340548,0.690342466245999,5642.20390600664,0.101092818716272,"small.world", 1000
0.0311919191919192,0.910724108665826,1.58369183931208,3.29376402407301,3.31628890761996,0.0469966953978963,0.0583511351620233,0.00435373869366072,0.00858247296347673,8,4349.08048,0.536047681096681,0.696767180294014,5516.54978850926,0.102104215091247,"small.world", 1000
0.0316868686868687,0.91060000039953,1.61375124984322,3.2934256577515,3.31891876548302,0.047453019476144,0.0491890417769701,0.00490766300414491,0.00978912782418319,8,4349.3831,0.532870479076479,0.710925601576891,5628.14494541417,0.103227961594464,"small.world", 1000
0.0321818181818182,0.910744502656692,1.62334955569982,3.29310074690033,3.3208036347503,0.0472461115599083,0.0715605668425592,0.00529660788107507,0.0101527398698114,8,4303.2557,0.532148468642469,0.715051526413049,5478.73220168514,0.103866055136098,"small.world", 1000
0.0326767676767677,0.910951912506206,1.63168818534439,3.29297884969354,3.32324774234721,0.0468403498392669,0.0633755065493345,0.00577725295735557,0.00934654948041797,8,4287.02366,0.530027647907648,0.718835373816135,5455.79919664988,0.104801641406176,"small.world", 1000
0.0331717171717172,0.911351140368528,1.64350027354064,3.2943639545662,3.32573744524436,0.047006832995463,0.0682034145176257,0.00500418440631961,0.00870967486119423,8,4247.31914,0.529526155844156,0.722556919472608,5405.23543818317,0.105042775753509,"small.world", 1000
0.0336666666666667,0.910749980844826,1.65302327346061,3.29527329715976,3.32499916207501,0.0472667042154598,0.0607870818548926,0.00444619663419267,0.0105491282062439,8,4245.99124,0.528140728493729,0.728481060821473,5405.91546909706,0.104897998287894,"small.world", 1000
0.0341616161616162,0.910899493339974,1.67291859656081,3.2937958811071,3.32826168469348,0.0474322044215409,0.063192259016282,0.00537982942252553,0.00958322064442592,8,4247.8224,0.525754866910867,0.736146940850679,5471.25424802922,0.106034467390502,"small.world", 1000
0.0346565656565657,0.91123647220199,1.68614802994905,3.29407869507278,3.32943341926524,0.0471510117026041,0.0624318567476892,0.00548748427640024,0.00908657903203987,8,4211.78844,0.524265428571429,0.741485541395892,5451.33110214999,0.106175886527571,"small.world", 1000
0.0351515151515152,0.910434914606074,1.70383271417336,3.29402304540817,3.33077255749835,0.0475994205268749,0.0547113781232344,0.00459966468568709,0.00971165454286458,8,4231.65756,0.522275037518037,0.747000181675864,5358.42111984064,0.106644891083568,"small.world", 1000
0.0356464646464646,0.910978604223691,1.69150774352208,3.29313556334693,3.32915570475798,0.0469500217991683,0.0581944384767379,0.0047176105136621,0.00975874563858535,8,4200.37746,0.522259727272727,0.74342699737626,5375.55998517999,0.107273152066455,"small.world", 1000
0.0361414141414141,0.910585886261714,1.70441982963166,3.29566389755921,3.33155912877284,0.0473205692499327,0.0549703050624309,0.00453956970276037,0.00956257063345955,8,4206.07354,0.520949092907093,0.748254638913117,5448.56850439907,0.107735170567627,"small.world", 1000
0.0366363636363636,0.911355852673304,1.72435138086014,3.29385898085608,3.33475356748306,0.0471122676437025,0.0593353676360239,0.00526521790674741,0.00803150636484607,8,4155.51186,0.517298907647908,0.757827478518905,5363.10658082957,0.108682215034191,"small.world", 1000
0.0371313131313131,0.911238818896077,1.72712950598421,3.29321265146711,3.33470164165639,0.046997492705005,0.0611619176708421,0.0056834267459832,0.00976318699903739,8,4152.93746,0.518183883449883,0.758298046684291,5281.25437058511,0.108619561683354,"small.world", 1000
0.0376262626262626,0.911249995514434,1.74257001080011,3.29470265117386,3.33636473703259,0.0470815271283459,0.0644610245525829,0.00416321933044665,0.00933312761749602,8,4147.59628,0.516759542235542,0.76791064255408,5313.90091477578,0.108915708559133,"small.world", 1000
0.0381212121212121,0.911043855971509,1.74902728764821,3.29422134485863,3.33499294172911,0.0475140113615527,0.0441639720261565,0.00556544384406627,0.0077345785386639,8,4134.46638,0.515382613941614,0.76993739457352,5323.69267216637,0.109060148717561,"small.world", 1000
0.0386161616161616,0.910948017044739,1.75050586387619,3.29539544985732,3.33945466637065,0.0473094151990823,0.0551552843254388,0.00558026860175414,0.00912680666449602,8,4146.8062,0.513620633477633,0.770148542385207,5338.84781579572,0.109979196716843,"small.world", 1000
0.0391111111111111,0.910449575576205,1.78737974031221,3.29398102999794,3.34149353137008,0.0476127640818418,0.0654141885158915,0.00542673019577043,0.0094089807538254,8,4107.96024,0.510025761904762,0.788114755274625,5252.58357596805,0.110897687823128,"small.world", 1000
0.0396060606060606,0.911278241485453,1.80481264326531,3.29421654382158,3.34509081619493,0.0470440120535068,0.0683155709688028,0.00392857830188951,0.00968747344249031,8,4085.6607,0.508370483183483,0.793084439779675,5313.56024117498,0.111533608773854,"small.world", 1000
0.0401010101010101,0.910772711084073,1.78121369163095,3.29387198690426,3.34386983437398,0.0474766730600315,0.0570258124785497,0.00566606860796765,0.0091245547208701,8,4097.65266,0.50865098989899,0.782735304098817,5182.67511771251,0.111460771203426,"small.world", 1000
0.0405959595959596,0.910743731898168,1.8140718489514,3.29338034431517,3.34529534477321,0.047061140589181,0.0622928932788538,0.00502953958153058,0.00981838446160206,8,4063.21136,0.50710247008547,0.798232105242823,5163.70439627354,0.111857167968786,"small.world", 1000
0.0410909090909091,0.910908501372771,1.81570554933251,3.29304284482623,3.34685210643132,0.0474102542882564,0.0611433957544291,0.00552248675671287,0.00897157984604163,8,4052.477,0.505627947718948,0.800890423888305,5184.84974169966,0.111707418163892,"small.world", 1000
0.0415858585858586,0.91027758422415,1.82073911070692,3.29421530489533,3.34569626679603,0.047606673932236,0.0618185545851997,0.00468896546853957,0.0092302863634038,8,4055.62112,0.504886512376512,0.801080359075659,5103.38747256642,0.111997645409419,"small.world", 1000
0.0420808080808081,0.910804802026699,1.84971413310162,3.29370636073846,3.3493568388493,0.0473948598912539,0.0577014294638317,0.0052121820717607,0.00970524833592176,8,4026.13108,0.501790220890221,0.814649179932573,5142.94203894138,0.113981100447097,"small.world", 1000
0.0425757575757576,0.911089564827393,1.84866913189135,3.29324402639289,3.3475360483959,0.0472549076497437,0.0568590519607387,0.00526965066435626,0.0104734168585009,8,4012.9273,0.50155153968254,0.816777141661204,5066.2118021003,0.112955774843362,"small.world", 1000
0.0430707070707071,0.910900784386254,1.85404353022056,3.29421922721777,3.34983215182475,0.0475288079662792,0.0568522532789228,0.00501514715537371,0.00882215839403228,8,4031.4403,0.500329094794095,0.816821741241688,5176.2674365851,0.113869671033017,"small.world", 1000
0.0435656565656566,0.911465883036876,1.88353012476441,3.29483805681874,3.35433585142858,0.0472285907069446,0.0469038432921749,0.00454850498096187,0.00739099502776084,8,3960.21004,0.496242737373737,0.830256550570315,4963.52688151665,0.114200811325232,"small.world", 1000
0.0440606060606061,0.911170954400208,1.88383316054817,3.29347132405733,3.35440104755,0.0472516771336996,0.0566223740286984,0.0054459209694443,0.00791344609794672,8,3983.2886,0.495743770673771,0.830609542288965,5176.84809932812,0.11467508733966,"small.world", 1000
0.0445555555555556,0.910825195475755,1.88468778751723,3.29275852706424,3.35368374606042,0.0475283219919422,0.0526154669420827,0.00450210871379644,0.00805766744812683,8,3991.79788,0.496035493062493,0.830849126364596,5084.27541762591,0.114670521367287,"small.world", 1000
0.0450505050505051,0.911141565451332,1.90806370063785,3.29319011872688,3.35745502166831,0.0472247499277284,0.0626780628895738,0.00554387148660792,0.0069112588121274,8,3915.32218,0.491685642357642,0.842643788845825,4922.52625468894,0.115274676175175,"small.world", 1000
0.0455454545454545,0.91076406510548,1.89644818388265,3.29271004245193,3.35677289596912,0.0474545305124596,0.065084672156241,0.00430740599246545,0.00968289829979871,8,3976.91462,0.492026502608503,0.837794936365031,5159.56028262788,0.116097404110514,"small.world", 1000
0.046040404040404,0.911038418366239,1.92075786786865,3.29501279996693,3.35811214403566,0.0471856826572142,0.0553942306124731,0.0055612708909288,0.00904935534056476,8,3932.91756,0.48998813031413,0.848835387919146,5044.55017315346,0.116314769070701,"small.world", 1000
0.0465353535353535,0.91100263892231,1.93498351183112,3.2929371257029,3.36025398013209,0.0472745189787813,0.0505647505317518,0.00555253958010053,0.00722072150462947,8,3911.83592,0.48825004007104,0.856124140192227,4883.90771496589,0.116995503211722,"small.world", 1000
0.047030303030303,0.910243429701855,1.92887534267825,3.29319016685112,3.35881777649367,0.0475575005156392,0.0561690851705663,0.00465585804235462,0.00871340357247103,8,3948.45468,0.486761379398379,0.853646651112311,5021.91340690903,0.116253100816626,"small.world", 1000
0.0475252525252525,0.910481137526035,1.94841014509088,3.29370008880148,3.3615275358355,0.0480611415268559,0.0584635178533652,0.00390050593481297,0.0073989641470887,8,3929.05806,0.484869503607504,0.863303626375847,5146.93198326112,0.117576672080047,"small.world", 1000
0.048020202020202,0.911195632918793,1.94867992397194,3.29253104381027,3.36245281296932,0.0473420518030198,0.0572284632780261,0.00448277074826158,0.00924418430913462,8,3890.17792,0.484349346320346,0.86308528683346,4905.75615356938,0.11759732335277,"small.world", 1000
0.0485151515151515,0.910877948634756,1.96295309195625,3.29350807154932,3.36393443870937,0.0474141645277054,0.0627149654482496,0.00488338243426101,0.0088645269304849,8,3902.27916,0.482097764790765,0.870903124563979,5011.91368280266,0.117683532484651,"small.world", 1000
0.049010101010101,0.910442039185104,1.962630670368,3.2929426708968,3.36534230585953,0.0476290221886031,0.0582754523732187,0.00493541472886016,0.00791458324915798,8,3894.7974,0.481248840603841,0.871532435549313,5016.55286892269,0.118037968880733,"small.world", 1000
0.0495050505050505,0.910775034180087,1.97403629253405,3.29318218341914,3.36558896277029,0.0476954176659131,0.0510087673641922,0.00463346682172126,0.00768393427535024,8,3882.3447,0.47912238017538,0.878515860664941,4978.78124534963,0.118936147111988,"small.world", 1000
0.05,0.911037599886755,1.99370283909714,3.29279801633792,3.3683727192181,0.047319862517628,0.0444115562717794,0.00425321624787317,0.00708075971405962,8,3858.77462,0.477512268842269,0.888673883566643,5006.75965114364,0.118652998087394,"small.world", 1000
